id,struct_id,type
1510,2775,ORGANIC
1511,2774,ORGANIC
1512,2568,ORGANIC
1513,2504,ORGANIC
1514,3070,ORGANIC
1515,1114,ORGANIC
1516,1763,ORGANIC
1517,366,ORGANIC
1518,3761,ORGANIC
1519,2286,ORGANIC
1520,2284,ORGANIC
1521,1620,ORGANIC
1522,1478,ORGANIC
1523,3082,ORGANIC
1524,2498,ORGANIC
1525,3447,ORGANIC
1526,1640,ORGANIC
1527,852,ORGANIC
1528,400,ORGANIC
1530,1203,ORGANIC
1531,1926,ORGANIC
1532,1556,ORGANIC
1533,1131,ORGANIC
1534,1845,ORGANIC
1535,1393,ORGANIC
1536,2268,ORGANIC
1537,1661,ORGANIC
1538,2331,ORGANIC
1539,2315,ORGANIC
1540,1507,ORGANIC
1541,3424,ORGANIC
1543,667,ORGANIC
1545,4115,ORGANIC
1546,1337,ORGANIC
1547,1333,ORGANIC
1548,2518,ORGANIC
1549,1898,ORGANIC
1550,34,ORGANIC
1551,1731,ORGANIC
1552,2642,ORGANIC
1553,215,ORGANIC
1554,2617,ORGANIC
1555,2831,ORGANIC
1556,2015,ORGANIC
1557,393,ORGANIC
1558,3227,ORGANIC
1559,1431,ORGANIC
1560,2592,ORGANIC
1561,1929,ORGANIC
1562,3574,ORGANIC
1563,2390,ORGANIC
1564,1272,ORGANIC
1565,1103,ORGANIC
1566,2869,ORGANIC
1567,1872,ORGANIC
1568,765,ORGANIC
1569,3480,ORGANIC
1570,2321,ORGANIC
1571,2276,ORGANIC
1572,763,ORGANIC
1573,620,ORGANIC
1574,3249,ORGANIC
1576,2209,ORGANIC
1577,3498,ORGANIC
1578,919,ORGANIC
1579,3187,ORGANIC
1580,1627,ORGANIC
1581,2127,ORGANIC
1582,3996,ORGANIC
1583,2607,ORGANIC
1584,1970,ORGANIC
1585,795,ORGANIC
1586,432,ORGANIC
1587,4,ORGANIC
1588,3348,ORGANIC
1589,1094,ORGANIC
1590,809,ORGANIC
1591,2614,ORGANIC
1592,3492,ORGANIC
1593,658,ORGANIC
1594,2570,ORGANIC
1595,95,ORGANIC
1596,3826,ORGANIC
1597,1402,ORGANIC
1598,260,ORGANIC
1599,3296,ORGANIC
1600,3692,ORGANIC
1602,974,ORGANIC
1603,486,ORGANIC
1604,301,ORGANIC
1605,3631,ORGANIC
1606,2343,ORGANIC
1607,1913,ORGANIC
1608,585,ORGANIC
1609,606,ORGANIC
1610,629,ORGANIC
1611,3778,ORGANIC
1612,2755,ORGANIC
1613,2273,ORGANIC
1614,1020,ORGANIC
1615,2540,ORGANIC
1616,1380,ORGANIC
1617,3802,ORGANIC
1618,2489,ORGANIC
1619,268,ORGANIC
1620,3927,ORGANIC
1621,214,ORGANIC
1622,1698,ORGANIC
1623,499,ORGANIC
1624,1583,ORGANIC
1625,3561,ORGANIC
1626,295,ORGANIC
1627,3186,ORGANIC
1628,1132,ORGANIC
1629,3419,ORGANIC
1630,3216,ORGANIC
1631,757,ORGANIC
1632,431,ORGANIC
1633,448,ORGANIC
1634,2111,ORGANIC
1635,2078,ORGANIC
1636,2597,ORGANIC
1637,1675,ORGANIC
1638,1591,ORGANIC
1639,2871,ORGANIC
1640,3052,ORGANIC
1641,395,ORGANIC
1642,710,ORGANIC
1643,987,ORGANIC
1644,3596,ORGANIC
1645,3026,ORGANIC
1646,520,ORGANIC
1647,3766,ORGANIC
1648,148,ORGANIC
1649,903,ORGANIC
1650,3430,ORGANIC
1651,2013,ORGANIC
1652,1992,ORGANIC
1653,210,ORGANIC
1654,3487,ORGANIC
1655,3055,ORGANIC
1656,181,ORGANIC
1657,2169,ORGANIC
1658,3725,ORGANIC
1659,2324,ORGANIC
1660,2235,ORGANIC
1661,455,ORGANIC
1662,420,ORGANIC
1663,1618,ORGANIC
1664,3322,ORGANIC
1665,83,ORGANIC
1666,2513,ORGANIC
1667,2499,ORGANIC
1668,2779,ORGANIC
1669,129,ORGANIC
1670,3205,ORGANIC
1671,3496,ORGANIC
1672,2294,ORGANIC
1673,3170,ORGANIC
1674,2824,ORGANIC
1675,1975,ORGANIC
1676,2758,ORGANIC
1677,902,ORGANIC
1678,3550,ORGANIC
1679,2465,ORGANIC
1680,2647,ORGANIC
1681,1056,ORGANIC
1682,417,ORGANIC
1683,3270,ORGANIC
1684,3011,ORGANIC
1685,1936,ORGANIC
1686,1641,ORGANIC
1687,1439,ORGANIC
1688,3748,ORGANIC
1689,1054,ORGANIC
1690,856,ORGANIC
1691,2543,ORGANIC
1692,3735,ORGANIC
1693,2263,ORGANIC
1694,1969,ORGANIC
1695,3468,ORGANIC
1696,2605,ORGANIC
1697,2220,ORGANIC
1698,951,ORGANIC
1699,892,ORGANIC
1700,609,ORGANIC
1701,608,ORGANIC
1702,3566,ORGANIC
1703,1650,ORGANIC
1704,865,ORGANIC
1705,2743,ORGANIC
1706,3022,ORGANIC
1708,3743,ORGANIC
1709,2301,ORGANIC
1710,1324,ORGANIC
1711,315,ORGANIC
1712,1122,ORGANIC
1713,1082,ORGANIC
1714,2046,ORGANIC
1715,170,ORGANIC
1717,2327,ORGANIC
1718,1742,ORGANIC
1719,928,ORGANIC
1720,1147,ORGANIC
1721,3177,ORGANIC
1722,1892,ORGANIC
1723,2764,ORGANIC
1724,1409,ORGANIC
1725,1315,ORGANIC
1726,3295,ORGANIC
1727,3615,ORGANIC
1728,972,ORGANIC
1729,3169,ORGANIC
1730,1385,ORGANIC
1731,182,ORGANIC
1732,1781,ORGANIC
1733,2202,ORGANIC
1734,1907,ORGANIC
1735,2858,ORGANIC
1736,245,ORGANIC
1737,3434,ORGANIC
1738,487,ORGANIC
1739,1812,ORGANIC
1740,2196,ORGANIC
1741,3345,ORGANIC
1742,1965,ORGANIC
1743,1962,ORGANIC
1744,319,ORGANIC
1745,2749,ORGANIC
1746,872,ORGANIC
1747,3527,ORGANIC
1748,2404,ORGANIC
1749,1426,ORGANIC
1750,1785,ORGANIC
1751,1386,ORGANIC
1752,725,ORGANIC
1753,1976,ORGANIC
1754,2628,ORGANIC
1755,2045,ORGANIC
1756,3622,ORGANIC
1757,594,ORGANIC
1758,1782,ORGANIC
1759,2572,ORGANIC
1760,491,ORGANIC
1761,266,ORGANIC
1762,2606,ORGANIC
1763,3862,ORGANIC
1764,3390,ORGANIC
1765,3204,ORGANIC
1766,2722,ORGANIC
1767,1734,ORGANIC
1768,1508,ORGANIC
1769,1095,ORGANIC
1770,125,ORGANIC
1771,2585,ORGANIC
1772,682,ORGANIC
1773,1099,ORGANIC
1774,3717,ORGANIC
1775,593,ORGANIC
1776,3037,ORGANIC
1777,1488,ORGANIC
1778,2034,ORGANIC
1779,1510,ORGANIC
1780,937,ORGANIC
1781,886,ORGANIC
1782,13,ORGANIC
1783,2579,ORGANIC
1784,2745,ORGANIC
1785,383,ORGANIC
1786,311,ORGANIC
1787,1047,ORGANIC
1788,3514,ORGANIC
1789,1988,ORGANIC
1790,1362,ORGANIC
1791,2602,ORGANIC
1792,1181,ORGANIC
1793,1637,ORGANIC
1794,3670,ORGANIC
1795,1238,ORGANIC
1796,1026,ORGANIC
1797,999,ORGANIC
1798,1902,ORGANIC
1799,3406,ORGANIC
1800,3356,ORGANIC
1801,3174,ORGANIC
1802,1961,ORGANIC
1803,1743,ORGANIC
1804,2736,ORGANIC
1805,1190,ORGANIC
1806,412,ORGANIC
1807,1071,ORGANIC
1808,3791,ORGANIC
1811,1195,ORGANIC
1812,2184,ORGANIC
1813,2424,ORGANIC
1814,1155,ORGANIC
1815,723,ORGANIC
1816,3642,ORGANIC
1818,2208,ORGANIC
1819,691,ORGANIC
1820,2136,ORGANIC
1821,617,ORGANIC
1822,588,ORGANIC
1823,4050,ORGANIC
1825,1215,ORGANIC
1826,3565,ORGANIC
1827,2665,ORGANIC
1828,2348,ORGANIC
1829,3342,ORGANIC
1830,3341,ORGANIC
1831,1733,ORGANIC
1833,3083,ORGANIC
1834,3716,ORGANIC
1835,615,ORGANIC
1837,864,ORGANIC
1838,800,ORGANIC
1839,1633,ORGANIC
1840,1678,ORGANIC
1841,1018,ORGANIC
1843,2857,ORGANIC
1845,582,ORGANIC
1846,418,ORGANIC
1847,261,ORGANIC
1848,3064,ORGANIC
1849,681,ORGANIC
1850,1915,ORGANIC
1851,1153,ORGANIC
1852,2436,ORGANIC
1853,1187,ORGANIC
1854,44,ORGANIC
1855,3247,ORGANIC
1856,3438,ORGANIC
1857,2296,ORGANIC
1858,2408,ORGANIC
1859,2011,ORGANIC
1860,3050,ORGANIC
1861,2800,ORGANIC
1862,2264,ORGANIC
1863,2222,ORGANIC
1864,3181,ORGANIC
1865,3042,ORGANIC
1866,1943,ORGANIC
1867,1312,ORGANIC
1868,3892,ORGANIC
1869,3836,ORGANIC
1870,1405,ORGANIC
1871,422,ORGANIC
1872,1853,ORGANIC
1873,3579,ORGANIC
1874,2870,ORGANIC
1875,3617,ORGANIC
1876,4079,ORGANIC
1877,3675,ORGANIC
1878,442,ORGANIC
1879,356,ORGANIC
1880,333,ORGANIC
1881,858,ORGANIC
1882,857,ORGANIC
1883,3476,ORGANIC
1884,3572,ORGANIC
1886,1935,ORGANIC
1887,2847,ORGANIC
1889,3532,ORGANIC
1890,1924,ORGANIC
1891,2787,ORGANIC
1892,2145,ORGANIC
1893,1292,ORGANIC
1894,3771,ORGANIC
1895,3016,ORGANIC
1896,1434,ORGANIC
1897,2175,ORGANIC
1899,136,ORGANIC
1900,159,ORGANIC
1901,1209,ORGANIC
1902,1321,ORGANIC
1903,2506,ORGANIC
1904,3724,ORGANIC
1905,1865,ORGANIC
1906,1779,ORGANIC
1907,3158,ORGANIC
1908,187,ORGANIC
1909,3881,ORGANIC
1910,1530,ORGANIC
1911,1728,ORGANIC
1912,1495,ORGANIC
1914,313,ORGANIC
1915,1780,ORGANIC
1916,868,ORGANIC
1917,3086,ORGANIC
1918,2163,ORGANIC
1919,2503,ORGANIC
1920,2501,ORGANIC
1921,2719,ORGANIC
1922,3079,ORGANIC
1923,370,ORGANIC
1924,1714,ORGANIC
1925,1291,ORGANIC
1926,1688,ORGANIC
1927,818,ORGANIC
1928,1623,ORGANIC
1929,740,ORGANIC
1930,123,ORGANIC
1931,814,ORGANIC
1932,1877,ORGANIC
1933,453,ORGANIC
1934,2694,ORGANIC
1935,1717,ORGANIC
1936,3243,ORGANIC
1937,3220,ORGANIC
1938,871,ORGANIC
1939,94,ORGANIC
1940,149,ORGANIC
1941,3730,ORGANIC
1942,374,ORGANIC
1943,3325,ORGANIC
1944,2334,ORGANIC
1945,3493,ORGANIC
1946,246,ORGANIC
1947,1410,ORGANIC
1949,2001,ORGANIC
1950,2241,ORGANIC
1951,1329,ORGANIC
1952,3268,ORGANIC
1953,1982,ORGANIC
1955,2655,ORGANIC
1956,1572,ORGANIC
1957,1084,ORGANIC
1958,975,ORGANIC
1959,803,ORGANIC
1960,1086,ORGANIC
1961,1597,ORGANIC
1962,1202,ORGANIC
1963,1186,ORGANIC
1964,310,ORGANIC
1965,3207,ORGANIC
1966,3027,ORGANIC
1967,2361,ORGANIC
1968,2030,ORGANIC
1969,1438,ORGANIC
1970,1144,ORGANIC
1971,612,ORGANIC
1972,191,ORGANIC
1973,780,ORGANIC
1974,3472,ORGANIC
1975,2397,ORGANIC
1976,2799,ORGANIC
1977,2523,ORGANIC
1978,2358,ORGANIC
1979,1756,ORGANIC
1980,4109,ORGANIC
1982,2279,ORGANIC
1983,3557,ORGANIC
1984,2105,ORGANIC
1985,711,ORGANIC
1986,1381,ORGANIC
1987,701,ORGANIC
1988,3326,ORGANIC
1990,2029,ORGANIC
1991,120,ORGANIC
1992,2317,ORGANIC
1994,1818,ORGANIC
1995,4114,ORGANIC
1996,1148,ORGANIC
1997,3416,ORGANIC
1998,2407,ORGANIC
1999,3630,ORGANIC
2000,989,ORGANIC
2001,1249,ORGANIC
2002,703,ORGANIC
2003,1165,ORGANIC
2004,3714,ORGANIC
2005,623,ORGANIC
2006,2087,ORGANIC
2007,399,ORGANIC
2008,1137,ORGANIC
2009,2672,ORGANIC
2010,4061,ORGANIC
2012,440,ORGANIC
2013,2256,ORGANIC
2014,468,ORGANIC
2015,1933,ORGANIC
2016,2863,ORGANIC
2018,2038,ORGANIC
2019,806,ORGANIC
2021,237,ORGANIC
2022,2609,ORGANIC
2023,1886,ORGANIC
2024,444,ORGANIC
2025,1371,ORGANIC
2026,188,ORGANIC
2027,1652,ORGANIC
2028,2070,ORGANIC
2029,2135,ORGANIC
2030,1230,ORGANIC
2031,1757,ORGANIC
2032,2687,ORGANIC SALT
2033,2031,ORGANIC
2034,3025,ORGANIC
2035,2660,ORGANIC
2036,997,ORGANIC
2037,2737,ORGANIC
2038,2666,ORGANIC
2039,718,ORGANIC
2040,621,ORGANIC
2041,1404,ORGANIC
2042,830,ORGANIC
2043,408,ORGANIC
2044,1967,ORGANIC
2046,2019,ORGANIC
2047,1021,ORGANIC
2049,3122,ORGANIC
2050,3979,ORGANIC
2051,607,ORGANIC
2052,1820,ORGANIC
2054,1013,ORGANIC
2055,1860,ORGANIC
2056,3193,ORGANIC
2058,1169,ORGANIC
2059,860,ORGANIC
2060,472,ORGANIC
2061,2667,ORGANIC
2062,1606,ORGANIC
2063,1598,ORGANIC
2064,503,ORGANIC
2065,1128,ORGANIC
2066,3257,ORGANIC
2067,2119,ORGANIC
2069,883,ORGANIC
2070,708,ORGANIC
2071,4074,ORGANIC
2073,3121,ORGANIC
2074,1522,ORGANIC
2075,2860,ORGANIC
2076,3271,ORGANIC
2077,1707,ORGANIC
2078,231,ORGANIC
2079,377,ORGANIC
2080,3112,ORGANIC
2081,589,ORGANIC
2082,1701,ORGANIC
2083,899,ORGANIC
2084,1299,ORGANIC
2085,3453,ORGANIC
2086,3046,ORGANIC
2087,637,ORGANIC
2088,2190,ORGANIC
2089,653,ORGANIC
2090,1621,ORGANIC
2091,3614,ORGANIC
2092,746,ORGANIC
2093,2040,ORGANIC
2094,2766,ORGANIC
2095,1256,ORGANIC
2096,991,ORGANIC
2097,2798,ORGANIC
2099,3931,ORGANIC
2100,3674,ORGANIC
2101,2036,ORGANIC
2102,929,ORGANIC
2103,3386,ORGANIC
2104,1053,ORGANIC
2105,663,ORGANIC
2106,57,ORGANIC
2107,3646,ORGANIC
2108,2346,ORGANIC
2109,949,ORGANIC
2110,1110,ORGANIC
2111,850,ORGANIC
2112,3651,ORGANIC
2113,2240,ORGANIC
2114,481,ORGANIC
2115,1042,ORGANIC
2116,1648,ORGANIC
2117,380,ORGANIC
2118,1419,ORGANIC
2119,1069,ORGANIC
2121,781,ORGANIC
2122,2705,ORGANIC
2123,1802,ORGANIC
2124,672,ORGANIC
2125,1940,ORGANIC
2127,426,ORGANIC
2128,3392,ORGANIC
2129,3366,ORGANIC
2130,78,ORGANIC
2131,889,ORGANIC
2132,100,ORGANIC
2133,2627,ORGANIC
2134,73,ORGANIC
2135,50,ORGANIC
2136,2285,ORGANIC
2137,428,ORGANIC
2138,3742,ORGANIC
2139,3040,ORGANIC
2140,940,ORGANIC
2141,722,ORGANIC
2142,1912,ORGANIC
2143,3318,ORGANIC
2144,2714,ORGANIC
2145,1878,ORGANIC
2147,3149,ORGANIC
2148,877,ORGANIC
2149,298,ORGANIC
2150,1959,ORGANIC
2151,454,ORGANIC
2152,2641,ORGANIC
2153,173,ORGANIC
2154,3519,ORGANIC
2155,696,ORGANIC
2156,1613,ORGANIC
2157,896,ORGANIC
2158,1531,ORGANIC
2159,894,ORGANIC
2160,2651,ORGANIC
2161,1586,ORGANIC
2162,2545,ORGANIC
2163,1752,ORGANIC
2164,4023,ORGANIC
2166,2372,ORGANIC
2167,2477,ORGANIC
2168,635,ORGANIC
2169,2016,ORGANIC
2170,712,ORGANIC
2171,978,ORGANIC
2172,1944,ORGANIC
2173,1199,ORGANIC
2174,3212,ORGANIC
2175,2068,ORGANIC
2176,2746,ORGANIC
2177,390,ORGANIC
2178,213,ORGANIC
2179,2261,ORGANIC
2180,707,ORGANIC
2181,1220,ORGANIC
2182,1626,ORGANIC
2183,3422,ORGANIC
2184,2025,ORGANIC
2185,1823,ORGANIC
2188,820,ORGANIC
2189,796,ORGANIC
2190,3737,ORGANIC
2192,1413,ORGANIC
2193,2678,ORGANIC
2194,2596,MIXTURE
2195,1258,ORGANIC
2196,592,ORGANIC
2197,2658,ORGANIC
2198,1392,ORGANIC
2200,659,ORGANIC
2201,2210,ORGANIC
2202,2318,ORGANIC
2204,3821,ORGANIC
2205,1955,ORGANIC
2206,3449,ORGANIC
2207,2875,ORGANIC
2208,3136,ORGANIC
2210,1207,ORGANIC SALT
2211,2859,ORGANIC
2212,2468,ORGANIC
2213,3662,ORGANIC
2214,2022,ORGANIC
2215,1475,ORGANIC
2216,2033,ORGANIC
2217,133,ORGANIC
2218,397,ORGANIC
2219,2071,ORGANIC
2220,3168,ORGANIC
2221,494,ORGANIC
2222,808,ORGANIC
2223,2772,ORGANIC
2225,401,ORGANIC
2226,404,ORGANIC
2227,1819,ORGANIC
2229,2615,ORGANIC
2230,2171,ORGANIC
2231,2082,ORGANIC
2232,2281,ORGANIC
2233,2484,ORGANIC
2234,1143,ORGANIC
2235,2278,ORGANIC
2236,1608,ORGANIC
2237,1509,ORGANIC
2238,3559,ORGANIC
2239,1884,ORGANIC
2240,128,ORGANIC
2241,2018,ORGANIC
2242,3798,ORGANIC
2243,3167,ORGANIC
2244,2204,ORGANIC
2245,1395,ORGANIC
2246,1931,ORGANIC
2247,867,ORGANIC
2248,40,ORGANIC
2249,1210,ORGANIC
2250,1164,ORGANIC
2251,459,ORGANIC
2252,1927,ORGANIC
2253,2788,ORGANIC
2254,1584,ORGANIC
2255,3162,ORGANIC
2256,2595,ORGANIC
2258,3494,ORGANIC
2259,2064,ORGANIC
2260,1986,ORGANIC
2261,1129,ORGANIC
2262,3127,ORGANIC
2264,779,ORGANIC
2265,161,ORGANIC
2266,1160,ORGANIC
2267,2536,ORGANIC
2268,1162,ORGANIC
2269,3429,ORGANIC
2270,1416,ORGANIC
2271,1588,ORGANIC
2272,2207,ORGANIC
2273,625,ORGANIC
2275,398,ORGANIC
2276,524,ORGANIC
2277,1829,ORGANIC
2278,2706,ORGANIC
2279,2056,ORGANIC
2281,2848,ORGANIC
2282,2053,ORGANIC
2283,2191,ORGANIC
2284,1876,ORGANIC
2285,1764,ORGANIC
2286,1573,ORGANIC
2287,844,ORGANIC
2288,2310,ORGANIC
2289,926,ORGANIC
2291,2100,ORGANIC
2292,2395,ORGANIC
2293,3277,ORGANIC
2294,1778,ORGANIC
2295,2205,ORGANIC
2297,2090,ORGANIC
2298,2226,ORGANIC
2299,2062,ORGANIC
2300,1736,ORGANIC
2301,1689,ORGANIC
2303,1963,ORGANIC
2304,478,ORGANIC
2305,3740,ORGANIC
2306,2601,ORGANIC
2307,2298,ORGANIC
2308,1616,ORGANIC
2309,1657,ORGANIC
2310,904,ORGANIC
2311,2093,ORGANIC
2312,3855,ORGANIC
2313,4003,ORGANIC
2314,3144,ORGANIC
2315,1765,ORGANIC
2316,3781,ORGANIC
2317,1149,ORGANIC
2318,2537,ORGANIC
2319,1577,ORGANIC
2320,632,ORGANIC
2321,2291,ORGANIC
2322,3715,ORGANIC
2324,1628,ORGANIC
2325,1536,ORGANIC
2326,1535,ORGANIC
2328,3546,ORGANIC
2329,1667,ORGANIC
2330,1226,ORGANIC
2331,1102,ORGANIC
2332,2729,ORGANIC
2334,69,ORGANIC
2335,859,ORGANIC
2336,717,ORGANIC
2337,671,ORGANIC
2338,406,ORGANIC
2339,1534,ORGANIC
2341,2542,ORGANIC
2342,1239,ORGANIC
2343,2165,ORGANIC
2344,1237,ORGANIC
2345,2026,ORGANIC
2346,1662,ORGANIC
2347,1659,ORGANIC
2348,3625,ORGANIC
2349,719,ORGANIC
2350,3623,ORGANIC
2351,3912,ORGANIC
2352,1686,ORGANIC
2353,2723,ORGANIC
2354,1990,ORGANIC
2355,1055,ORGANIC
2356,360,ORGANIC
2357,706,ORGANIC
2358,1749,ORGANIC
2359,1922,ORGANIC
2360,1227,ORGANIC
2362,292,ORGANIC
2363,619,ORGANIC
2364,92,ORGANIC
2365,3007,ORGANIC
2366,1867,ORGANIC
2367,2493,ORGANIC
2368,571,ORGANIC
2369,1139,ORGANIC
2370,3685,ORGANIC
2371,1443,ORGANIC
2372,3104,ORGANIC
2373,998,ORGANIC
2374,3556,ORGANIC
2375,1006,ORGANIC
2376,2708,ORGANIC
2378,82,ORGANIC
2380,1446,ORGANIC
2381,361,ORGANIC
2382,3765,ORGANIC
2383,2039,ORGANIC
2384,3197,ORGANIC
2385,955,ORGANIC
2386,3108,ORGANIC
2387,2463,ORGANIC
2388,721,ORGANIC
2389,2846,ORGANIC
2390,3711,ORGANIC
2392,576,ORGANIC
2393,198,ORGANIC
2394,921,ORGANIC
2395,580,ORGANIC
2396,1603,ORGANIC
2397,267,ORGANIC
2399,2083,ORGANIC
2400,365,ORGANIC
2401,3161,ORGANIC
2403,2828,ORGANIC
2404,3287,ORGANIC
2405,1594,ORGANIC
2406,307,ORGANIC
2407,3785,ORGANIC
2408,1676,ORGANIC
2409,2200,ORGANIC
2410,1025,ORGANIC
2411,922,ORGANIC
2412,3580,ORGANIC
2413,2194,ORGANIC
2414,2571,ORGANIC
2415,3435,ORGANIC
2416,93,ORGANIC
2417,3573,ORGANIC
2418,2742,ORGANIC
2419,676,ORGANIC
2420,1034,ORGANIC
2421,913,ORGANIC
2422,3023,ORGANIC
2423,1007,ORGANIC
2424,220,ORGANIC
2425,3823,ORGANIC
2426,1348,ORGANIC
2427,1331,ORGANIC
2428,48,ORGANIC
2431,3733,ORGANIC
2432,1775,ORGANIC
2433,1849,ORGANIC
2434,1729,ORGANIC
2435,1571,ORGANIC
2436,1500,ORGANIC
2437,446,ORGANIC
2438,1417,ORGANIC
2439,2344,ORGANIC
2440,43,ORGANIC
2441,2801,ORGANIC
2442,3439,ORGANIC
2443,1492,ORGANIC
2444,2432,ORGANIC
2445,3659,ORGANIC
2446,3643,ORGANIC
2447,3275,ORGANIC
2448,3024,ORGANIC
2449,2185,ORGANIC
2450,320,ORGANIC
2451,2541,ORGANIC
2452,912,ORGANIC
2453,138,ORGANIC
2454,1116,ORGANIC
2455,1038,ORGANIC
2456,3529,ORGANIC
2457,2853,ORGANIC
2458,2367,ORGANIC
2459,2490,ORGANIC
2460,1837,ORGANIC
2461,325,ORGANIC
2462,3843,ORGANIC
2463,2221,ORGANIC
2464,2653,ORGANIC
2465,186,ORGANIC
2466,3032,ORGANIC
2467,2192,ORGANIC
2468,2624,ORGANIC
2469,2534,ORGANIC
2471,1908,ORGANIC
2472,2179,ORGANIC
2473,1383,ORGANIC
2474,2341,ORGANIC
2475,1064,ORGANIC
2476,948,ORGANIC
2477,3841,ORGANIC
2478,284,ORGANIC
2479,970,ORGANIC
2480,2704,ORGANIC
2481,1070,ORGANIC
2482,462,ORGANIC
2483,647,ORGANIC
2484,2405,ORGANIC
2485,1874,ORGANIC
2486,2028,ORGANIC
2487,656,ORGANIC
2488,1440,ORGANIC
2489,698,ORGANIC
2490,2437,ORGANIC
2491,598,ORGANIC
2492,302,ORGANIC
2493,2253,ORGANIC
2494,1512,ORGANIC
2495,646,ORGANIC
2496,640,ORGANIC
2497,905,ORGANIC
2498,477,ORGANIC
2500,3744,ORGANIC
2501,1113,ORGANIC
2502,480,ORGANIC
2503,2141,ORGANIC
2504,1330,ORGANIC
2506,3421,ORGANIC
2507,2350,ORGANIC
2508,3123,ORGANIC
2509,483,ORGANIC
2510,2734,ORGANIC
2511,1759,ORGANIC
2512,1947,ORGANIC
2513,6,ORGANIC
2514,1864,ORGANIC
2515,2245,ORGANIC
2516,734,ORGANIC
2517,111,ORGANIC
2518,458,ORGANIC
2519,1422,ORGANIC
2520,965,ORGANIC
2521,3078,ORGANIC
2522,1092,ORGANIC
2523,1152,ORGANIC
2524,3456,ORGANIC
2525,1981,ORGANIC
2526,1569,ORGANIC
2527,375,ORGANIC
2528,1355,ORGANIC
2530,1718,ORGANIC
2531,3098,ORGANIC
2532,3395,ORGANIC
2533,2260,ORGANIC
2534,362,ORGANIC
2535,1247,ORGANIC
2536,2157,ORGANIC
2537,2201,ORGANIC
2538,3525,ORGANIC
2539,1388,ORGANIC
2540,2457,ORGANIC
2541,831,ORGANIC
2543,2821,ORGANIC
2544,1793,ORGANIC
2545,526,ORGANIC
2546,2412,ORGANIC
2547,2557,ORGANIC
2548,1993,ORGANIC
2549,3314,ORGANIC
2550,1106,ORGANIC
2551,853,ORGANIC
2552,2124,ORGANIC
2553,427,ORGANIC
2554,753,ORGANIC
2555,2732,ORGANIC
2556,2342,ORGANIC
2557,3019,ORGANIC
2558,3833,ORGANIC
2559,716,ORGANIC
2560,1189,ORGANIC
2561,3109,ORGANIC
2562,557,ORGANIC
2563,192,ORGANIC
2564,121,ORGANIC
2565,514,ORGANIC
2566,2107,ORGANIC
2567,2752,ORGANIC
2568,677,ORGANIC
2569,1783,ORGANIC
2570,1433,ORGANIC
2572,762,ORGANIC
2574,3961,ORGANIC
2575,1298,ORGANIC
2576,968,ORGANIC
2577,2170,ORGANIC
2578,342,ORGANIC
2579,258,ORGANIC
2580,2215,ORGANIC
2581,911,ORGANIC
2582,285,ORGANIC
2583,2679,ORGANIC
2584,3441,ORGANIC
2585,3222,ORGANIC
2586,2300,ORGANIC
2587,388,ORGANIC
2588,525,ORGANIC
2589,3502,ORGANIC
2590,849,ORGANIC
2591,3722,ORGANIC
2592,2108,ORGANIC
2593,2333,ORGANIC
2594,4049,ORGANIC
2595,2293,ORGANIC
2596,502,ORGANIC
2597,654,ORGANIC
2598,3080,ORGANIC
2599,1525,ORGANIC
2600,3211,ORGANIC
2601,1177,ORGANIC
2602,1547,ORGANIC
2603,61,ORGANIC
2604,2757,ORGANIC
2605,425,ORGANIC
2606,644,ORGANIC
2607,179,ORGANIC
2608,1968,ORGANIC
2609,923,ORGANIC
2610,2230,ORGANIC
2611,2760,ORGANIC
2612,1173,ORGANIC
2613,2063,ORGANIC
2614,3115,ORGANIC
2616,3175,ORGANIC
2617,1957,ORGANIC
2618,3415,ORGANIC
2619,2384,ORGANIC
2620,3782,ORGANIC
2621,2637,ORGANIC
2622,2360,ORGANIC
2623,278,ORGANIC
2624,1607,ORGANIC
2625,2365,ORGANIC
2626,27,ORGANIC
2627,1889,ORGANIC
2628,1511,ORGANIC
2629,185,ORGANIC
2630,2561,ORGANIC
2631,243,ORGANIC
2632,469,ORGANIC
2633,1609,ORGANIC
2634,2717,ORGANIC
2635,3219,ORGANIC
2636,1658,ORGANIC
2637,174,ORGANIC
2638,2254,ORGANIC
2639,1702,ORGANIC
2640,821,ORGANIC
2641,1862,ORGANIC
2642,208,ORGANIC
2643,1171,ORGANIC
2644,2008,ORGANIC
2645,1297,ORGANIC
2646,3128,ORGANIC
2648,4113,ORGANIC
2649,429,ORGANIC
2650,670,ORGANIC
2651,2274,ORGANIC
2652,3846,ORGANIC
2653,1768,ORGANIC
2654,631,ORGANIC
2655,33,ORGANIC
2656,766,ORGANIC
2657,1400,ORGANIC
2658,2619,ORGANIC
2659,1280,ORGANIC
2660,273,ORGANIC
2661,2181,ORGANIC
2662,2648,ORGANIC
2663,1353,ORGANIC
2664,402,ORGANIC
2665,2834,ORGANIC
2666,2161,ORGANIC
2667,2363,ORGANIC
2668,1005,ORGANIC
2669,1208,ORGANIC
2670,1206,ORGANIC
2671,819,ORGANIC
2672,1058,ORGANIC
2673,3458,ORGANIC
2674,3315,ORGANIC
2675,1224,ORGANIC
2676,1357,ORGANIC
2678,1840,ORGANIC
2679,3568,ORGANIC
2680,3165,ORGANIC
2681,1130,ORGANIC
2682,2401,ORGANIC
2683,1111,ORGANIC
