struct_id,atc_code,id
3064,N01BX04,2448
1845,N02AA01,2449
1393,N02AA03,2450
1918,N02AA04,2451
2029,N02AA05,2452
886,N02AA08,2453
2034,N02AA11,2454
1526,N02AB01,2455
1690,N02AB02,2456
1164,N02AB03,2457
843,N02AC01,2458
3478,N02AC03,2459
844,N02AC04,2460
363,N02AC05,2461
3424,N02AD01,2462
2119,N02AD02,2463
434,N02AE01,2464
454,N02AF01,2465
1874,N02AF02,2466
2663,N02AX01,2467
2711,N02AX02,2468
847,N02AX03,2469
1706,N02AX05,2470
4283,N02AX06,2471
74,N02BA01,2472
4760,N02BA02,2473
2416,N02BA03,2474
2416,N02BA04,2475
2415,N02BA05,2476
2420,N02BA06,2477
1080,N02BA07,2478
2416,N02BA08,2479
3160,N02BA09,2480
310,N02BA10,2481
880,N02BA11,2482
2416,N02BA12,2483
1333,N02BA14,2484
4387,N02BA15,2485
2416,N02BA16,2486
861,N02BB01,2487
4659,N02BB02,2488
171,N02BB03,2489
2309,N02BB04,2490
1924,N02BB05,2491
52,N02BE01,2492
2115,N02BE03,2493
413,N02BE04,2494
2290,N02BE05,2495
4032,N02BG02,2496
1297,N02BG03,2497
1178,N02BG04,2498
2821,N02BG05,2499
1891,N02BG06,2500
1215,N02BG07,2501
2878,N02BG08,2502
1754,N02BG09,2503
4793,N02BG10,2504
888,N02CA01,2505
1043,N02CA02,2506
1775,N02CA04,2507
1588,N02CA07,2508
4547,N02CB01,2509
2543,N02CC01,2510
1884,N02CC02,2511
2869,N02CC03,2512
2393,N02CC04,2513
128,N02CC05,2514
995,N02CC06,2515
1251,N02CC07,2516
5284,N02CD01,2517
5316,N02CD02,2518
5315,N02CD03,2519
2220,N02CX01,2520
704,N02CX02,2521
1476,N02CX03,2522
1235,N02CX05,2523
2019,N02CX06,2524
1696,N03AA01,2525
2134,N03AA02,2526
2267,N03AA03,2527
4345,N03AA04,2528
1740,N03AA30,2529
1088,N03AB01,2530
2152,N03AB02,2531
5053,N03AB03,2532
1695,N03AB04,2533
1247,N03AB05,2534
2059,N03AC01,2535
2751,N03AC02,2536
1072,N03AC03,2537
1087,N03AD01,2538
2139,N03AD02,2539
1758,N03AD03,2540
703,N03AE01,2541
489,N03AF01,2542
2017,N03AF02,2543
3534,N03AF03,2544
2803,N03AG01,2545
2804,N03AG02,2546
1262,N03AG03,2547
2819,N03AG04,2548
2278,N03AG05,2549
2648,N03AG06,2550
2540,N03AX03,2551
2114,N03AX07,2552
1540,N03AX09,2553
1140,N03AX10,2554
2706,N03AX11,2555
1264,N03AX12,2556
2125,N03AX13,2557
1563,N03AX14,2558
2872,N03AX15,2559
2255,N03AX16,2560
2480,N03AX17,2561
4310,N03AX18,2562
4400,N03AX19,2563
4181,N03AX21,2564
4684,N03AX22,2565
5068,N03AX23,2566
5288,N03AX24,2567
5355,N03AX25,2568
1150,N03AX26,2569
291,N03AX30,2570
2745,N04AA01,2571
374,N04AA02,2572
1780,N04AA03,2573
2276,N04AA04,2574
1086,N04AA05,2575
831,N04AA08,2576
2127,N04AA09,2577
1639,N04AA10,2578
390,N04AA11,2579
2772,N04AA12,2580
4534,N04AB01,2581
1999,N04AB02,2582
333,N04AC01,2583
4423,N04AC30,2584
1567,N04BA01,2585
1673,N04BA04,2586
144,N04BB01,2587
403,N04BC01,2588
2105,N04BC02,2589
4420,N04BC03,2590
2402,N04BC04,2591
2233,N04BC05,2592
460,N04BC06,2593
228,N04BC07,2594
2202,N04BC08,2595
2407,N04BC09,2596
2429,N04BD01,2597
3521,N04BD02,2598
4921,N04BD03,2599
2697,N04BX01,2600
1018,N04BX02,2601
420,N04BX03,2602
5143,N04BX04,2603
4882,N04CX01,2604
621,N05AA01,2605
1752,N05AA02,2606
2284,N05AA03,2607
73,N05AA04,2608
2742,N05AA05,2609
746,N05AA06,2610
619,N05AA07,2611
933,N05AB01,2612
1212,N05AB02,2613
2113,N05AB03,2614
2274,N05AB04,2615
2634,N05AB05,2616
2740,N05AB06,2617
59,N05AB07,2618
2635,N05AB08,2619
443,N05AB09,2620
2100,N05AB10,2621
2107,N05AC01,2622
2637,N05AC02,2623
1712,N05AC03,2624
1353,N05AD01,2625
2741,N05AD02,2626
1677,N05AD03,2627
1837,N05AD04,2628
2181,N05AD05,2629
407,N05AD06,2630
312,N05AD07,2631
966,N05AD08,2632
2035,N05AE01,2633
1830,N05AE02,2634
2435,N05AE03,2635
2865,N05AE04,2636
4168,N05AE05,2637
1211,N05AF01,2638
4397,N05AF02,2639
623,N05AF03,2640
2639,N05AF04,2641
2877,N05AF05,2642
1222,N05AG01,2643
2172,N05AG02,2644
2080,N05AG03,2645
1613,N05AH01,2646
722,N05AH02,2647
1982,N05AH03,2648
2337,N05AH04,2649
4115,N05AH05,2650
717,N05AH06,2651
2537,N05AL01,2652
2541,N05AL02,2653
2651,N05AL03,2654
2365,N05AL04,2655
179,N05AL05,2656
2814,N05AL06,2657
1577,N05AL07,2658
2315,N05AX07,2659
2389,N05AX08,2660
1847,N05AX10,2661
2875,N05AX11,2662
242,N05AX12,2663
4137,N05AX13,2664
3294,N05AX14,2665
5037,N05AX15,2666
5014,N05AX16,2667
5142,N05AX17,2668
852,N05BA01,2669
594,N05BA02,2670
1654,N05BA03,2671
2015,N05BA04,2672
711,N05BA05,2673
1606,N05BA06,2674
93,N05BA07,2675
399,N05BA08,2676
682,N05BA09,2677
1525,N05BA10,2678
2240,N05BA11,2679
136,N05BA12,2680
1348,N05BA13,2681
2175,N05BA14,2682
469,N05BA15,2683
816,N05BA16,2684
1190,N05BA17,2685
1092,N05BA18,2686
1102,N05BA19,2687
718,N05BA21,2688
721,N05BA22,2689
2693,N05BA23,2690
315,N05BA24,2691
1400,N05BB01,2692
483,N05BB02,2693
1704,N05BC01,2694
1004,N05BC03,2695
1644,N05BC04,2696
324,N05BD01,2697
437,N05BE01,2698
1693,N05BX01,2699
1099,N05BX03,2700
4079,N05BX04,2701
2095,N05CA01,2702
184,N05CA02,2703
449,N05CA03,2704
289,N05CA04,2705
232,N05CA05,2706
2428,N05CA06,2707
2556,N05CA07,2708
2829,N05CA08,2709
3849,N05CA09,2710
750,N05CA10,2711
1360,N05CA11,2712
3824,N05CA12,2713
1748,N05CA15,2714
1369,N05CA16,2715
2633,N05CA19,2716
4743,N05CA20,2717
122,N05CA21,2718
2322,N05CA22,2719
586,N05CC01,2720
596,N05CC02,2721
4316,N05CC03,2722
2058,N05CC05,2723
1218,N05CD01,2724
1945,N05CD02,2725
1202,N05CD03,2726
1056,N05CD04,2727
2729,N05CD05,2728
1608,N05CD06,2729
2585,N05CD07,2730
1802,N05CD08,2731
409,N05CD09,2732
2336,N05CD10,2733
1602,N05CD11,2734
955,N05CD12,2735
656,N05CD13,2736
5400,N05CD14,2737
1936,N05CD15,2738
1313,N05CE01,2739
1774,N05CE02,2740
3509,N05CE03,2741
2873,N05CF01,2742
2870,N05CF02,2743
2857,N05CF03,2744
1068,N05CF04,2745
1672,N05CH01,2746
2355,N05CH02,2747
4820,N05CH03,2748
1739,N05CM01,2749
602,N05CM02,2750
3038,N05CM03,2751
504,N05CM04,2752
2424,N05CM05,2753
2298,N05CM06,2754
2735,N05CM07,2755
1078,N05CM08,2756
1367,N05CM10,2757
3678,N05CM12,2758
2802,N05CM13,2759
1687,N05CM15,2760
1908,N05CM16,2761
835,N05CM18,2762
4881,N05CM19,2763
812,N06AA01,2764
1427,N06AA02,2765
3295,N06AA03,2766
701,N06AA04,2767
1993,N06AA05,2768
2758,N06AA06,2769
1592,N06AA07,2770
856,N06AA08,2771
180,N06AA09,2772
1971,N06AA10,2773
2320,N06AA11,2774
956,N06AA12,2775
1478,N06AA13,2776
1675,N06AA14,2777
455,N06AA15,2778
951,N06AA16,2779
191,N06AA17,2780
902,N06AA18,2781
161,N06AA19,2782
1634,N06AA21,2783
2348,N06AA23,2784
2863,N06AB02,2785
1209,N06AB03,2786
663,N06AB04,2787
2068,N06AB05,2788
2436,N06AB06,2789
1230,N06AB08,2790
1111,N06AB09,2791
1053,N06AB10,2792
1490,N06AF01,2793
1907,N06AF02,2794
2123,N06AF03,2795
2715,N06AF04,2796
1480,N06AF05,2797
1479,N06AF06,2798
1825,N06AG02,2799
2702,N06AG03,2800
4006,N06AX01,2801
2780,N06AX02,2802
1796,N06AX03,2803
1958,N06AX04,2804
2717,N06AX05,2805
1890,N06AX06,2806
1812,N06AX07,2807
369,N06AX08,2808
2820,N06AX09,2809
2007,N06AX10,2810
1816,N06AX11,2811
435,N06AX12,2812
1656,N06AX13,2813
2650,N06AX14,2814
2216,N06AX15,2815
2813,N06AX16,2816
1808,N06AX17,2817
2361,N06AX18,2818
4562,N06AX19,2819
972,N06AX21,2820
99,N06AX22,2821
4380,N06AX23,2822
4223,N06AX24,2823
4806,N06AX26,2824
4468,N06AX27,2825
195,N06BA01,2826
841,N06BA02,2827
1732,N06BA03,2828
1767,N06BA04,2829
2075,N06BA05,2830
1146,N06BA06,2831
1826,N06BA07,2832
1157,N06BA08,2833
256,N06BA09,2834
1149,N06BA10,2835
836,N06BA11,2836
4135,N06BA12,2837
4501,N06BA13,2838
5325,N06BA14,2839
463,N06BC01,2840
2296,N06BC02,2841
1651,N06BX01,2842
2333,N06BX02,2843
2197,N06BX03,2844
787,N06BX04,2845
1172,N06BX05,2846
664,N06BX06,2847
2021,N06BX07,2848
2205,N06BX08,2849
4588,N06BX09,2850
1956,N06BX10,2851
221,N06BX11,2852
64,N06BX12,2853
1416,N06BX13,2854
2283,N06BX14,2855
2195,N06BX15,2856
2234,N06BX16,2857
95,N06BX17,2858
2828,N06BX18,2859
4863,N06BX22,2860
2551,N06DA01,2861
946,N06DA02,2862
2392,N06DA03,2863
1272,N06DA04,2864
4808,N06DA05,2865
1679,N06DX01,2866
1897,N07AA01,2867
2330,N07AA02,2868
927,N07AA03,2869
146,N07AA30,2870
488,N07AB01,2871
358,N07AB02,2872
2166,N07AX01,2873
627,N07AX02,2874
584,N07AX03,2875
1920,N07BA01,2876
2808,N07BA03,2877
5217,N07BA04,2878
928,N07BB01,2879
4432,N07BB02,2880
38,N07BB03,2881
1765,N07BB04,2882
1876,N07BB05,2883
434,N07BC01,2884
1728,N07BC02,2885
1571,N07BC03,2886
1593,N07BC04,2887
4586,N07BC05,2888
4412,N07BC06,2889
346,N07CA01,2890
654,N07CA02,2891
1200,N07CA03,2892
71,N07CA04,2893
4063,N07XX01,2894
2382,N07XX02,2895
4566,N07XX04,2896
4336,N07XX05,2897
2609,N07XX06,2898
4163,N07XX07,2899
4192,N07XX08,2900
4825,N07XX10,2901
5048,N07XX11,2902
5313,N07XX12,2903
5227,N07XX13,2904
4156,N07XX14,2905
5319,N07XX15,2906
412,P01AA01,2907
681,P01AA02,2908
3095,P01AA04,2909
2662,P01AA05,2910
1790,P01AB01,2911
2671,P01AB02,2912
1997,P01AB03,2913
264,P01AB04,2914
4025,P01AB05,2915
1938,P01AB06,2916
2427,P01AB07,2917
4393,P01AC02,2918
1105,P01AC03,2919
2576,P01AC04,2920
3007,P01AR01,2921
4419,P01AR02,2922
4849,P01AR03,2923
4362,P01AX01,2924
1001,P01AX02,2925
3433,P01AX04,2926
2338,P01AX05,2927
258,P01AX06,2928
2757,P01AX07,2929
2594,P01AX08,2930
3129,P01AX09,2931
3253,P01AX10,2932
1943,P01AX11,2933
607,P01BA01,2934
1395,P01BA02,2935
2266,P01BA03,2936
186,P01BA06,2937
3578,P01BA07,2938
2282,P01BB01,2939
754,P01BB02,2940
4523,P01BC01,2941
1665,P01BC02,2942
2332,P01BD01,2943
3871,P01BE01,2944
245,P01BE02,2945
247,P01BE03,2946
246,P01BE04,2947
4194,P01BE05,2948
1350,P01BX01,2949
322,P01CA02,2950
1669,P01CB01,2951
4020,P01CB02,2952
1929,P01CC01,2953
1950,P01CC02,2954
3336,P01CD01,2955
55,P01CD02,2956
2090,P01CX01,2957
2966,P01CX02,2958
990,P01CX03,2959
1810,P01CX04,2960
2241,P02BA01,2961
2009,P02BA02,2962
1787,P02BB01,2963
3032,P02BX01,2964
1941,P02BX02,2965
4712,P02BX03,2966
2734,P02BX04,2967
1641,P02CA01,2968
2621,P02CA02,2969
103,P02CA03,2970
3120,P02CA04,2971
1186,P02CA05,2972
4536,P02CA06,2973
2188,P02CB01,2974
873,P02CB02,2975
2999,P02CC01,2976
4005,P02CC02,2977
1561,P02CE01,2978
3972,P02CF01,2979
2335,P02CX01,2980
340,P02CX02,2981
5286,P02CX03,2982
1912,P02DA01,2983
4377,P02DX01,2984
863,P02DX02,2985
3163,P03AA01,2986
3343,P03AA03,2987
928,P03AA04,2988
3601,P03AA05,2989
4396,P03AB01,2990
1583,P03AB02,2991
4700,P03AC01,2992
4354,P03AC02,2993
4686,P03AC03,2994
4152,P03AC04,2995
335,P03AX01,2996
1626,P03AX03,2997
3152,P03AX05,2998
334,P03AX06,2999
4407,P03BA01,3000
4409,P03BA02,3001
4378,P03BA03,3002
4730,P03BA04,3003
4418,P03BX01,3004
4771,P03BX02,3005
4414,P03BX03,3006
4415,P03BX04,3007
4770,P03BX05,3008
4774,P03BX06,3009
755,R01AA02,3010
1024,R01AA03,3011
2146,R01AA04,3012
2032,R01AA05,3013
3591,R01AA06,3014
3658,R01AA07,3015
3369,R01AA08,3016
3620,R01AA09,3017
4671,R01AA10,3018
3637,R01AA11,3019
3225,R01AA12,3020
3445,R01AA13,3021
1028,R01AA14,3022
3298,R01AA15,3023
2146,R01AB01,3024
3369,R01AB02,3025
3591,R01AB03,3026
1024,R01AB05,3027
3658,R01AB06,3028
2032,R01AB07,3029
3637,R01AB08,3030
741,R01AC01,3031
1564,R01AC02,3032
271,R01AC03,3033
224,R01AC04,3034
4050,R01AC05,3035
2642,R01AC06,3036
1889,R01AC07,3037
1986,R01AC08,3038
2245,R01AD02,3039
824,R01AD03,3040
1201,R01AD04,3041
419,R01AD05,3042
348,R01AD06,3043
4064,R01AD07,3044
2725,R01AD11,3045
4554,R01AD12,3046
633,R01AD13,3047
2831,R01AX02,3048
1475,R01AX03,3049
4697,R01AX05,3050
1857,R01AX06,3051
3275,R01AX07,3052
1896,R01AX08,3053
3957,R01AX09,3054
2149,R01BA01,3055
2326,R01BA02,3056
2146,R01BA03,3057
145,R02AA01,3058
4376,R02AA02,3059
3140,R02AA03,3060
597,R02AA05,3061
3083,R02AA06,3062
3018,R02AA09,3063
3095,R02AA11,3064
1374,R02AA12,3065
4317,R02AA13,3066
3290,R02AA14,3067
4249,R02AA15,3068
3017,R02AA16,3069
3082,R02AA17,3070
3275,R02AA18,3071
4266,R02AA19,3072
3394,R02AA21,3073
4247,R02AB01,3074
4739,R02AB02,3075
5112,R02AB03,3076
281,R02AB04,3077
4794,R02AB30,3078
323,R02AD01,3079
1579,R02AD02,3080
723,R02AD03,3081
974,R02AD04,3082
1219,R02AX01,3083
1407,R02AX02,3084
3881,R02AX03,3085
1028,R03AA01,3086
1499,R03AB02,3087
1720,R03AB03,3088
105,R03AC02,3089
2598,R03AC03,3090
1155,R03AC04,3091
2385,R03AC05,3092
1372,R03AC06,3093
1491,R03AC07,3094
2199,R03AC08,3095
2723,R03AC09,3096
506,R03AC10,3097
2782,R03AC11,3098
2419,R03AC12,3099
1239,R03AC13,3100
673,R03AC14,3101
2368,R03AC15,3102
2273,R03AC16,3103
384,R03AC17,3104
4183,R03AC18,3105
4814,R03AC19,3106
419,R03BA02,3107
1201,R03BA03,3108
348,R03BA04,3109
2725,R03BA06,3110
633,R03BA08,3111
4554,R03BA09,3112
1475,R03BB01,3113
2022,R03BB02,3114
2677,R03BB04,3115
4484,R03BB05,3116
4302,R03BB06,3117
4816,R03BB07,3118
5303,R03BB08,3119
741,R03BC01,3120
1889,R03BC03,3121
1163,R03BX01,3122
1024,R03CA02,3123
1499,R03CB01,3124
1755,R03CB02,3125
1720,R03CB03,3126
105,R03CC02,3127
2598,R03CC03,3128
1155,R03CC04,3129
1372,R03CC05,3130
1491,R03CC06,3131
2199,R03CC07,3132
2273,R03CC08,3133
2723,R03CC09,3134
506,R03CC10,3135
2782,R03CC11,3136
285,R03CC12,3137
673,R03CC13,3138
2368,R03CC14,3139
976,R03DA01,3140
4390,R03DA02,3141
2323,R03DA03,3142
2620,R03DA04,3143
2620,R03DA05,3144
3190,R03DA06,3145
2618,R03DA07,3146
287,R03DA08,3147
49,R03DA09,3148
4426,R03DA10,3149
959,R03DA11,3150
2855,R03DC01,3151
2237,R03DC02,3152
1836,R03DC03,3153
1406,R03DC04,3154
182,R03DX01,3155
1038,R03DX02,3156
1163,R03DX03,3157
4972,R03DX05,3158
2432,R03DX06,3159
3531,R03DX07,3160
5093,R03DX08,3161
5061,R03DX09,3162
5263,R03DX10,3163
4738,R05CA01,3164
4296,R05CA02,3165
1336,R05CA03,3166
4838,R05CA07,3167
4859,R05CA08,3168
3485,R05CA09,3169
4587,R05CA11,3170
4259,R05CA13,3171
66,R05CB01,3172
402,R05CB02,3173
4160,R05CB03,3174
1035,R05CB04,3175
1711,R05CB05,3176
147,R05CB06,3177
2454,R05CB07,3178
944,R05CB08,3179
1555,R05CB09,3180
2479,R05CB11,3181
1894,R05CB14,3182
1041,R05CB15,3183
935,R05CB16,3184
3207,R05DA01,3185
1386,R05DA03,3186
725,R05DA04,3187
1969,R05DA06,3188
1973,R05DA07,3189
2154,R05DA08,3190
842,R05DA09,3191
3144,R05DA10,3192
900,R05DA11,3193
69,R05DA12,3194
326,R05DB01,3195
5236,R05DB02,3196
686,R05DB03,3197
1487,R05DB04,3198
494,R05DB05,3199
2023,R05DB07,3200
2018,R05DB09,3201
585,R05DB10,3202
2182,R05DB11,3203
366,R05DB12,3204
442,R05DB13,3205
1139,R05DB14,3206
2864,R05DB15,3207
860,R05DB16,3208
4464,R05DB17,3209
2260,R05DB18,3210
967,R05DB19,3211
707,R05DB21,3212
4656,R05DB22,3213
2189,R05DB23,3214
253,R05DB24,3215
1841,R05DB25,3216
1900,R05DB26,3217
1568,R05DB27,3218
905,R05DB28,3219
404,R06AA01,3220
916,R06AA02,3221
671,R06AA04,3222
617,R06AA06,3223
920,R06AA07,3224
499,R06AA08,3225
962,R06AA09,3226
2754,R06AA10,3227
408,R06AB01,3228
4411,R06AB02,3229
903,R06AB03,3230
616,R06AB04,3231
2132,R06AB05,3232
830,R06AB06,3233
3579,R06AB07,3234
2331,R06AC01,3235
1376,R06AC02,3236
606,R06AC03,3237
2762,R06AC04,3238
1738,R06AC05,3239
2642,R06AC06,3240
2749,R06AD01,3241
2286,R06AD02,3242
2630,R06AD03,3243
1742,R06AD04,3244
4571,R06AD05,3245
2628,R06AD06,3246
1707,R06AD07,3247
2025,R06AD08,3248
1507,R06AD09,3249
416,R06AE01,3250
749,R06AE03,3251
593,R06AE04,3252
1649,R06AE05,3253
2014,R06AE06,3254
581,R06AE07,3255
1566,R06AE09,3256
288,R06AX01,3257
765,R06AX02,3258
2617,R06AX03,3259
2129,R06AX04,3260
224,R06AX05,3261
2763,R06AX07,3262
2334,R06AX08,3263
268,R06AX09,3264
249,R06AX11,3265
2600,R06AX12,3266
1605,R06AX13,3267
1643,R06AX15,3268
808,R06AX16,3269
1530,R06AX17,3270
82,R06AX18,3271
271,R06AX19,3272
2765,R06AX21,3273
977,R06AX22,3274
2169,R06AX23,3275
1027,R06AX24,3276
1824,R06AX25,3277
1170,R06AX26,3278
814,R06AX27,3279
2413,R06AX28,3280
4353,R06AX29,3281
4748,R06AX31,3282
4803,R06AX32,3283
730,R07AA01,3284
953,R07AB01,3285
3383,R07AB02,3286
3428,R07AB03,3287
1074,R07AB04,3288
3013,R07AB05,3289
4333,R07AB06,3290
127,R07AB07,3291
899,R07AB08,3292
1701,R07AB09,3293
1948,R07AX01,3294
4228,R07AX02,3295
589,S01AA01,3296
624,S01AA02,3297
4247,S01AA03,3298
2041,S01AA04,3299
4739,S01AA05,3300
1896,S01AA07,3301
2611,S01AA09,3302
1885,S01AA10,3303
4265,S01AA11,3304
2684,S01AA12,3305
1261,S01AA13,3306
2082,S01AA14,3307
890,S01AA15,3308
4817,S01AA16,3309
1048,S01AA17,3310
4246,S01AA18,3311
198,S01AA19,3312
157,S01AA21,3313
1801,S01AA22,3314
1903,S01AA23,3315
1519,S01AA24,3316
3011,S01AA25,3317
276,S01AA26,3318
565,S01AA27,3319
2807,S01AA28,3320
2512,S01AB01,3321
2529,S01AB02,3322
3560,S01AB03,3323
2497,S01AB04,3324
2523,S01AB05,3325
1417,S01AD01,3326
2743,S01AD02,3327
85,S01AD03,3328
2818,S01AD06,3329
1128,S01AD07,3330
4751,S01AD08,3331
1277,S01AD09,3332
1981,S01AE01,3333
1967,S01AE02,3334
659,S01AE03,3335
1594,S01AE04,3336
1569,S01AE05,3337
1280,S01AE06,3338
1854,S01AE07,3339
4111,S01AE08,3340
1950,S01AX04,3341
4352,S01AX05,3342
3524,S01AX06,3343
4795,S01AX07,3344
3275,S01AX08,3345
597,S01AX09,3346
4796,S01AX10,3347
3137,S01AX14,3348
3493,S01AX15,3349
3467,S01AX16,3350
4249,S01AX18,3351
824,S01BA01,3352
1388,S01BA02,3353
2245,S01BA04,3354
2725,S01BA05,3355
348,S01BA06,3356
1208,S01BA07,3357
1662,S01BA08,3358
3135,S01BA11,3359
3245,S01BA12,3360
2384,S01BA13,3361
1204,S01BA15,3362
1440,S01BC01,3363
2036,S01BC02,3364
865,S01BC03,3365
1219,S01BC04,3366
1529,S01BC05,3367
2210,S01BC06,3368
303,S01BC07,3369
2416,S01BC08,3370
2238,S01BC09,3371
1899,S01BC10,3372
401,S01BC11,3373
824,S01CB01,3374
2245,S01CB02,3375
1388,S01CB03,3376
348,S01CB04,3377
1208,S01CB05,3378
1028,S01EA01,3379
922,S01EA02,3380
229,S01EA03,3381
704,S01EA04,3382
395,S01EA05,3383
2166,S01EB01,3384
488,S01EB02,3385
982,S01EB03,3386
801,S01EB04,3387
2159,S01EB05,3388
1897,S01EB06,3389
1494,S01EB07,3390
4314,S01EB08,3391
65,S01EB09,3392
4683,S01EB10,3393
56,S01EC01,3394
864,S01EC02,3395
949,S01EC03,3396
396,S01EC04,3397
1741,S01EC05,3398
4061,S01ED01,3399
356,S01ED02,3400
431,S01ED03,3401
1779,S01ED04,3402
520,S01ED05,3403
295,S01ED06,3404
1551,S01EE01,3405
371,S01EE03,3406
2716,S01EE04,3407
4229,S01EE05,3408
5261,S01EE06,3409
1342,S01EX01,3410
781,S01EX02,3411
5269,S01EX05,3412
5312,S01EX06,3413
260,S01FA01,3414
2424,S01FA02,3415
1757,S01FA03,3416
757,S01FA04,3417
1379,S01FA05,3418
2774,S01FA06,3419
2146,S01FB01,3420
1024,S01FB02,3421
1405,S01FB03,3422
3369,S01GA01,3423
3591,S01GA02,3424
3658,S01GA03,3425
2032,S01GA04,3426
2146,S01GA05,3427
3577,S01GA06,3428
395,S01GA07,3429
741,S01GX01,3430
1564,S01GX02,3431
4050,S01GX03,3432
1889,S01GX04,3433
3325,S01GX05,3434
999,S01GX06,3435
271,S01GX07,3436
1530,S01GX08,3437
1986,S01GX09,3438
1027,S01GX10,3439
4165,S01GX11,3440
723,S01HA01,3441
3016,S01HA02,3442
2610,S01HA03,3443
2294,S01HA04,3444
2271,S01HA05,3445
859,S01HA06,3446
1579,S01HA07,3447
1207,S01JA01,3448
4637,S01JA02,3449
3957,S01KA01,3450
5040,S01KX01,3451
2816,S01LA01,3452
217,S01LA02,3453
4905,S01LA03,3454
4971,S01LA04,3455
4916,S01LA05,3456
5363,S01LA06,3457
3272,S01XA01,3458
2831,S01XA02,3459
4296,S01XA04,3460
4708,S01XA05,3461
3207,S01XA06,3462
4325,S01XA07,3463
66,S01XA08,3464
3301,S01XA10,3465
1879,S01XA11,3466
838,S01XA12,3467
5141,S01XA13,3468
1358,S01XA14,3469
4072,S01XA15,3470
760,S01XA18,3471
768,S01XA21,3472
5004,S01XA22,3473
2446,S01XA23,3474
5235,S01XA24,3475
5174,S01XA25,3476
2834,S01XA26,3477
589,S02AA01,3478
1950,S02AA02,3479
3035,S02AA03,3480
4762,S02AA04,3481
681,S02AA05,3482
3281,S02AA06,3483
4247,S02AA07,3484
2611,S02AA08,3485
597,S02AA09,3486
4211,S02AA10,3487
4246,S02AA11,3488
4817,S02AA12,3489
1800,S02AA13,3490
4265,S02AA14,3491
659,S02AA15,3492
1981,S02AA16,3493
1388,S02BA01,3494
2245,S02BA03,3495
824,S02BA06,3496
348,S02BA07,3497
1204,S02BA08,3498
1579,S02DA01,3499
723,S02DA02,3500
861,S02DA03,3501
859,S02DA04,3502
4247,S03AA01,3503
2611,S03AA02,3504
4246,S03AA03,3505
597,S03AA04,3506
3275,S03AA05,3507
4265,S03AA06,3508
659,S03AA07,3509
589,S03AA08,3510
824,S03BA01,3511
2245,S03BA02,3512
348,S03BA03,3513
1877,V03AB02,3514
2231,V03AB04,3515
4797,V03AB08,3516
3150,V03AB09,3517
4676,V03AB13,3518
5034,V03AB14,3519
1878,V03AB15,3520
1076,V03AB16,3521
1763,V03AB17,3522
4699,V03AB18,3523
2159,V03AB19,3524
4282,V03AB20,3525
4296,V03AB21,3526
205,V03AB22,3527
66,V03AB23,3528
1195,V03AB25,3529
3347,V03AB26,3530
4312,V03AB27,3531
4860,V03AB31,3532
1312,V03AB32,3533
4309,V03AB33,3534
1233,V03AB34,3535
4233,V03AB35,3536
2142,V03AB36,3537
5055,V03AB37,3538
5336,V03AB38,3539
792,V03AC01,3540
4188,V03AC02,3541
3128,V03AC03,3542
4324,V03AE02,3543
4585,V03AE03,3544
4430,V03AE04,3545
5121,V03AE05,3546
4851,V03AE06,3547
4287,V03AE07,3548
4538,V03AE08,3549
5056,V03AE09,3550
5225,V03AE10,3551
1711,V03AF01,3552
839,V03AF02,3553
1232,V03AF03,3554
4384,V03AF04,3555
156,V03AF05,3556
1232,V03AF06,3557
4994,V03AF07,3558
4804,V03AF08,3559
5138,V03AF09,3560
4384,V03AF10,3561
854,V03AH01,3562
4235,V03AN01,3563
4256,V03AN02,3564
4262,V03AN03,3565
4251,V03AN04,3566
4673,V03AX02,3567
4299,V03AX03,3568
1076,V03AZ01,3569
2696,V04CA01,3570
845,V04CA02,3571
2462,V04CC01,3572
4290,V04CC02,3573
4627,V04CC03,3574
579,V04CC04,3575
1791,V04CD01,3576
2433,V04CD03,3577
4858,V04CD04,3578
4710,V04CD05,3579
5271,V04CD06,3580
1271,V04CE01,3581
2531,V04CE02,3582
357,V04CG02,3583
1375,V04CG03,3584
2088,V04CG04,3585
1763,V04CG05,3586
4575,V04CH02,3587
3439,V04CH03,3588
139,V04CH04,3589
165,V04CH30,3590
4930,V04CJ01,3591
2316,V04CJ02,3592
2548,V04CK01,3593
316,V04CK03,3594
2958,V04CM01,3595
3300,V04CX01,3596
1231,V04CX02,3597
1726,V04CX03,3598
935,V04CX04,3599
4323,V04CX05,3600
167,V04CX06,3601
988,V04CX07,3602
845,V06DC01,3603
1252,V06DC02,3604
851,V08AA01,3605
1789,V08AA02,3606
1452,V08AA03,3607
1469,V08AA04,3608
4582,V08AA05,3609
4580,V08AA06,3610
63,V08AA07,3611
1450,V08AA08,3612
3346,V08AA09,3613
4449,V08AA10,3614
1788,V08AB01,3615
1461,V08AB02,3616
1472,V08AB03,3617
1464,V08AB04,3618
1468,V08AB05,3619
1470,V08AB06,3620
1471,V08AB07,3621
1466,V08AB08,3622
3302,V08AB09,3623
1463,V08AB10,3624
1449,V08AB11,3625
1473,V08AB12,3626
3966,V08AC01,3627
3991,V08AC02,3628
3306,V08AC03,3629
1455,V08AC04,3630
3759,V08AC05,3631
1465,V08AC06,3632
1451,V08AC07,3633
1474,V08AC08,3634
2785,V08AC09,3635
1474,V08AC10,3636
